PartnerUniProtID,Publications
Q16799,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q24114,imex:IM-16527|pubmed:25294943
Q24568,imex:IM-16527|pubmed:25294943
Q3V3W4,imex:IM-24272|pubmed:26496610
Q42453,pubmed:17259181
Q4G0F5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q4G0J3,imex:IM-30059|pubmed:39251607
Q4J6C6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q53EZ4,doi:10.1038/s41467-019-11959-3|imex:IM-27438|pubmed:31515488
Q53GS9,imex:IM-12079|pubmed:19615732
Q55553,pubmed:18000013
Q55580,pubmed:18000013
Q55633,pubmed:18000013
Q55762,pubmed:18000013
Q58FF6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5BJF2,imex:IM-25472|pubmed:32296183
Q5GAN6,imex:IM-25472|pubmed:32296183
