PartnerUniProtID,Publications
P0A7X3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A850,imex:IM-12086|pubmed:19737520
P0A8B2,imex:IM-22059|pubmed:24561554
P0A8D3,imex:IM-22059|pubmed:24561554
P0A8I8,pubmed:16606699
P0A8T7,pubmed:16606699
P0A8Z3,imex:IM-11838|pubmed:16294310
P0A972,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A9A9,pubmed:16606699
P0A9D4,pubmed:16606699|pubmed:unassigned104
P0A9I1,imex:IM-22059|pubmed:24561554
P0A9K9,pubmed:16606699
P0A9M8,imex:IM-18898|pubmed:16858726
P0A9Q5,imex:IM-22059|pubmed:24561554
P0A9S7,pubmed:16606699
P0AA10,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AA25,imex:IM-14648|pubmed:15004283|pubmed:20049866
P0AAE5,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AAI3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AAN5,imex:IM-22059|pubmed:24561554
P0ABB0,pubmed:16606699
P0ABK5,pubmed:unassigned104
P0ABL8,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0ABQ4,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AC38,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AC41,pubmed:16606699
P0ACC7,doi:10.1038/nature03239|imex:IM-18898|imex:IM-21967|imex:IM-22059|mint:MINT-5217509|pubmed:15004283|pubmed:15690043|pubmed:16606699|pubmed:16858726|pubmed:24561554
P0ACG8,imex:IM-22059|pubmed:24561554
P0ACM9,imex:IM-22059|pubmed:24561554
P0ADK8,pubmed:16606699
P0ADS2,pubmed:16606699
P0ADY3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0ADY7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AE18,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AEF4,imex:IM-22059|pubmed:24561554
P0AEJ8,imex:IM-22059|pubmed:24561554
P0AEZ3,imex:IM-22059|pubmed:24561554
P0AEZ7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AF12,pubmed:16606699
P0AF76,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AFD1,pubmed:16606699
P0AFG6,pubmed:16606699
P0AFJ1,pubmed:16606699
P0AFW4,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AG30,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AG44,pubmed:16606699
P0AG48,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0AG55,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0AGC3,pubmed:16606699
P0AGC7,pubmed:16606699
P0AGJ5,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0AGK4,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0C018,pubmed:16606699
P0C635,pubmed:17615063
P0CG38,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P0CI31,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0CJ78,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P0DOF2,imex:IM-27674|pubmed:33208464
P0DTC3,doi:10.1101/2020.06.17.156455|imex:IM-28109|pmc:PPR177217|pubmed:33845483
P10074,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P10378,pubmed:16606699
P10442,pubmed:16606699
P10591,imex:IM-18714|pubmed:16429126|pubmed:19536198|pubmed:23217712
P10592,pubmed:19536198
P10599,pubmed:17353931
P10636-8,imex:IM-29773|pubmed:35063084
P10664,pubmed:16429126
P11226,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P11440,imex:IM-24272|pubmed:26496610
P11484,pubmed:19536198
P12643,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P12754,imex:IM-25313|pubmed:16429126|pubmed:24852487
P12792,imex:IM-17331|pubmed:22810585
P13569,imex:IM-27204|imex:IM-29540|pubmed:29924966|pubmed:36012204
P14138,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P14174,pubmed:17353931
P14373,imex:IM-23318|imex:IM-25472|pubmed:25416956|pubmed:32296183
P14741,imex:IM-25313|pubmed:16429126|pubmed:24852487
P14921,imex:IM-20475|pubmed:20195357
P15042,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P15336,imex:IM-17307|pubmed:22304920
P15407,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P15408,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P15822,imex:IM-13779|pubmed:20711500
P15891,imex:IM-18537|mint:MINT-5216873|psi-mi:"MI:0946"|pubmed:14737190|pubmed:23267104
P15992,pubmed:19536198
P16140,pubmed:16429126
P16150,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P16389,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P17076,pubmed:16429126
P17275,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P17442,pubmed:16429126
P17481,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P17509,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P17555,imex:IM-14085|imex:IM-15346|imex:IM-18537|imex:IM-18714|imex:IM-25514|imex:IM-29638|mint:MINT-5216873|psi-mi:"MI:0946"|pubmed:14737190|pubmed:16429126|pubmed:18719252|pubmed:19536198|pubmed:21179020|pubmed:21734642|pubmed:23217712|pubmed:23267104|pubmed:37070168|pubmed:9032232
P17987,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P18133,imex:IM-22059|pubmed:24561554
P18196,doi:10.1038/nature03239|imex:IM-21394|imex:IM-21967|imex:IM-22059|mint:MINT-5217509|pubmed:15690043|pubmed:16606699|pubmed:24049175|pubmed:24561554
P18410,pubmed:16429126
P18627,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P18843,pubmed:16606699
P18847,imex:IM-30532|pubmed:38884001
P19438,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P20337,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P20459,imex:IM-25313|pubmed:16429126|pubmed:24852487
P20851,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P20851-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P21579,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P21645,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P21709,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P22138,pubmed:16429126
P22607,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
P23248,pubmed:16429126
P23396,imex:IM-30059|pubmed:39251607
P23528,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P23830,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P24240,pubmed:16606699
P24278,imex:IM-25472|pubmed:32296183
P24468,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P25105,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P25294,pubmed:19536198
P25491,pubmed:19536198
P25516,pubmed:16606699
P25555,imex:IM-29638|pubmed:37070168
P25786,imex:IM-23318|imex:IM-25472|pubmed:25416956|pubmed:32296183
P25942,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P26196,imex:IM-30059|pubmed:39251607
P26651,imex:IM-13779|pubmed:20711500
P26783,pubmed:16429126
P27254,imex:IM-22059|pubmed:24561554
P27482,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P27918,imex:IM-25472|pubmed:32296183
P28329-3,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
P28335,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P28347,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P28630,imex:IM-22059|pubmed:24561554
P28698,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P29084,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P29371,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P29388,pubmed:12837548
P29401,pubmed:17353931
P29972,imex:IM-23318|pubmed:25416956
P30131,imex:IM-22059|pubmed:24561554
P30419,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P30771,imex:IM-29638|pubmed:37070168
P30793,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P30822,imex:IM-24970|pubmed:26673895
P31150,pubmed:17353931
P31232,doi:10.1016/j.cell.2019.09.008|imex:IM-27423|pubmed:31585087
P31273,imex:IM-25472|pubmed:32296183
P32189,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P32246,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P32249,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P32481,imex:IM-25313|pubmed:16429126|pubmed:24852487
P32501,imex:IM-15346|imex:IM-18714|imex:IM-23323|imex:IM-24970|imex:IM-25313|imex:IM-29638|pubmed:14690591|pubmed:16429126|pubmed:19536198|pubmed:21734642|pubmed:23217712|pubmed:24852487|pubmed:25083872|pubmed:26673895|pubmed:37070168
P32502,imex:IM-25313|pubmed:16429126|pubmed:24852487
P32589,pubmed:16429126|pubmed:19536198
P32769,imex:IM-29638|pubmed:37070168
P32861,imex:IM-18714|imex:IM-29638|pubmed:14660704|pubmed:15879519|pubmed:16429126|pubmed:19536198|pubmed:23217712|pubmed:37070168
P32970,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P33151,imex:IM-30239|pubmed:39232006
P33333,pubmed:16429126
P33416,pubmed:19536198
P33993,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P34810,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P35070,doi:10.1016/j.cell.2016.01.029|doi:10.1016/j.cell.2021.04.011|imex:IM-23318|imex:IM-25013|imex:IM-29278|pubmed:25416956|pubmed:26871637|pubmed:33961781
P35177,imex:IM-15346|pubmed:21734642
P35191,pubmed:19536198
P35226,imex:IM-29168|pubmed:34316702
P35520,imex:IM-15364|pubmed:21988832
P35728,imex:IM-29638|pubmed:37070168
P36507,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
P36508,imex:IM-25472|pubmed:32296183
P36645,pubmed:16606699
P36659,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P36776,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P37646,pubmed:16606699
P37765,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P38041,pubmed:16429126
P38129,imex:IM-15346|pubmed:21734642
P38203,imex:IM-29638|pubmed:37070168
P38286,pubmed:16429126
P38323,pubmed:19536198
P38788,pubmed:19536198
P38915,imex:IM-15346|pubmed:21734642
P39295,pubmed:16606699
P39306,pubmed:16606699
P39321,pubmed:16606699
P39363,imex:IM-22059|pubmed:24561554
P39409,imex:IM-22059|pubmed:24561554
P39523,imex:IM-23323|pubmed:25083872
P40123,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P40124,imex:IM-11694|imex:IM-25050|pubmed:15102471|pubmed:19455133|pubmed:26816005
P40150,pubmed:16429126
P40212,pubmed:16429126
P40358,pubmed:19536198
P40413,pubmed:19536198
P40561,pubmed:16429126
P40763,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P40763-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P41214,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P41258,pubmed:17615063
P42025,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P42345,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P42737,imex:IM-19226|pubmed:18189341
