PartnerUniProtID,Publications
Q04439,pubmed:16429126
Q04493,pubmed:19536198
Q04632,pubmed:16429126
Q04779,pubmed:16429126
Q04869,pubmed:16429126
Q05022,pubmed:16429126
Q05513,imex:IM-26434|pubmed:31980649
Q05636,pubmed:16429126
Q05775,pubmed:16429126
Q05881,pubmed:16429126
Q06078,pubmed:16429126
Q06096,pubmed:16429126
Q06106,pubmed:16429126
Q06142,pubmed:16429126
Q06168,pubmed:16429126
Q06205,pubmed:16429126
Q06245,pubmed:16429126
Q06338,pubmed:16429126
Q06344,pubmed:16429126
Q06389,pubmed:14690591
Q06525,pubmed:16429126
Q06616,pubmed:16429126
Q06624,pubmed:16429126
Q06630,pubmed:16429126
Q06639,pubmed:16429126
Q06673,pubmed:16429126
Q06677,pubmed:19536198
Q06679,pubmed:16429126
Q06682,pubmed:16429126
Q06685,pubmed:16429126
Q06697,pubmed:16429126
Q06834,pubmed:16429126
Q07084,pubmed:16429126
Q07471,pubmed:16429126
Q07560,pubmed:16429126
Q07623,pubmed:16429126
Q07797,imex:IM-24272|pubmed:26496610
Q07807,pubmed:16429126
Q07844,pubmed:16429126
Q07878,pubmed:16429126
Q07979,pubmed:16429126
Q08032,pubmed:16429126
Q08202,pubmed:16429126
Q08235,pubmed:16429126
Q08380,imex:IM-24272|imex:IM-30272|pubmed:26496610|pubmed:38825040
Q08641,pubmed:16429126
Q08649,pubmed:16429126
Q08726,pubmed:16429126
Q08732,pubmed:16429126
Q08754,pubmed:16429126
Q0P7R9,pubmed:17615063
Q0P7T9,pubmed:17615063
Q0P7Y0,pubmed:17615063
Q0P7Z7,pubmed:17615063
Q0P826,pubmed:17615063
Q0P865,pubmed:17615063
Q0P898,pubmed:17615063
Q0P8C1,pubmed:17615063
Q0P8F9,pubmed:17615063
Q0P8H1,pubmed:17615063
Q0P8I4,pubmed:17615063
Q0P8I8,pubmed:17615063
Q0P8M7,pubmed:17615063
Q0P8V6,pubmed:17615063
Q0P8V8,pubmed:17615063
Q0P926,pubmed:17615063
Q0P927,pubmed:17615063
Q0P961,pubmed:17615063
Q0P9F5,pubmed:17615063
Q0P9G0,pubmed:17615063
Q0P9T4,pubmed:17615063
Q0PA33,pubmed:17615063
Q0PA50,pubmed:17615063
Q0PAC9,pubmed:17615063
Q0PAD6,pubmed:17615063
Q0PAF6,pubmed:17615063
Q0PAI2,mint:MINT-6478930|pubmed:17615063|pubmed:17667950
Q0PAJ1,pubmed:17615063
Q0PAP3,pubmed:17615063
Q0PAS1,pubmed:17615063
Q0PAU2,pubmed:17615063
Q0PAW9,mint:MINT-6478930|pubmed:17615063|pubmed:17667950
Q0PB05,pubmed:17615063
Q0PB10,pubmed:17615063
Q0PB14,pubmed:17615063
Q0PB31,pubmed:17615063
Q0PB48,pubmed:17615063
Q0PB64,pubmed:17615063
Q0PBB8,pubmed:17615063
Q0PBD8,pubmed:17615063
Q0PBN6,pubmed:17615063
Q0PBZ0,pubmed:17615063
Q0PBZ1,pubmed:17615063
Q0PC15,pubmed:17615063
Q0PC20,pubmed:17615063
Q0PC45,pubmed:17615063
Q0PCB3,pubmed:17615063
Q12019,pubmed:16429126
Q12024,pubmed:16429126
Q12029,pubmed:16429126
Q12094,pubmed:16429126
Q12099,pubmed:16429126
Q12114,pubmed:16429126
Q12176,pubmed:16429126
Q12250,pubmed:16429126
Q12277,pubmed:16429126
Q12329,pubmed:16429126|pubmed:19536198
Q12345,pubmed:16429126
Q12363,pubmed:16429126
Q12417,pubmed:16429126
Q12449,pubmed:16429126
Q12464,pubmed:16429126
Q12496,pubmed:16429126
Q12499,pubmed:16429126
Q12505,pubmed:16429126
Q12510,pubmed:16429126
Q12745,pubmed:16429126
Q12824,imex:IM-26463|pubmed:30108113
Q12933,mint:MINT-5216883|pubmed:14743216
Q13115,imex:IM-26434|pubmed:31980649
Q13153,imex:IM-26434|pubmed:31980649
Q13164,imex:IM-26434|pubmed:31980649
Q13233,mint:MINT-5216883|pubmed:14743216
Q13257,imex:IM-24272|pubmed:26496610
Q13283,imex:IM-29413|pubmed:34901782
Q13322,imex:IM-26434|pubmed:31980649
Q13418,doi:10.1016/j.molcel.2020.07.001|imex:IM-17578|imex:IM-23674|imex:IM-24272|imex:IM-29257|pubmed:23455922|pubmed:25852190|pubmed:26496610|pubmed:32707033
Q13509,imex:IM-25115|pubmed:27291054
Q13546,mint:MINT-5216883|pubmed:14743216
Q13547,imex:IM-26434|pubmed:31980649
Q14134,imex:IM-24272|pubmed:26496610
Q14684,imex:IM-26310|pubmed:20926688
